,name,coast_length,border_length,sea_level,number_of_borders,avg_temp,location_coast_length,location_border_length,location_sea_level,location_number_of_borders,location_avg_temp,start_year,finish_year,wars_victory,wars_loses,total_wars_participate,wars_inside_country,imperialism_wars,deimperialism_wars,battles_in_country,label
25520,Iceland,4970.0,1.0,557.0,0,1.75,0.0,5529.0,1885.0,6,12.6,2002,2002,4.0,1.0,5.0,2.0,4,0,2,1
25521,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2005,2005,100.0,30.0,130.0,42.0,87,0,29,1
25522,India,7000.0,14209.0,621.0,7,23.65,644.0,7243.0,1.8,7,28.25,2012,2012,100.0,30.0,130.0,42.0,87,0,29,1
25523,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25524,India,7000.0,14209.0,621.0,7,23.65,193.0,2253.0,514.0,5,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25525,India,7000.0,14209.0,621.0,7,23.65,1770.0,4348.0,423.0,6,21.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25526,India,7000.0,14209.0,621.0,7,23.65,853.0,4047.0,380.0,4,26.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25527,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25529,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25531,India,7000.0,14209.0,621.0,7,23.65,15134.0,1.0,388.0,0,10.55,1993,1993,100.0,30.0,130.0,42.0,87,0,29,1
25533,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1996,1996,100.0,30.0,130.0,42.0,87,0,29,1
25537,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2001,2001,100.0,30.0,130.0,42.0,87,0,29,1
25538,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
25541,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
25542,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2005,2005,100.0,30.0,130.0,42.0,87,0,29,1
25543,India,7000.0,14209.0,621.0,7,23.65,644.0,7243.0,1.8,7,28.25,2012,2012,100.0,30.0,130.0,42.0,87,0,29,1
25544,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25545,India,7000.0,14209.0,621.0,7,23.65,193.0,2253.0,514.0,5,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25546,India,7000.0,14209.0,621.0,7,23.65,1770.0,4348.0,423.0,6,21.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25547,India,7000.0,14209.0,621.0,7,23.65,853.0,4047.0,380.0,4,26.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25548,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25550,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25552,India,7000.0,14209.0,621.0,7,23.65,15134.0,1.0,388.0,0,10.55,1993,1993,100.0,30.0,130.0,42.0,87,0,29,1
25554,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1996,1996,100.0,30.0,130.0,42.0,87,0,29,1
25558,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2001,2001,100.0,30.0,130.0,42.0,87,0,29,1
25559,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
25562,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
25565,India,7000.0,14209.0,621.0,7,23.65,1046.0,6774.0,900.0,4,20.2,326 BC,326 BC,100.0,30.0,130.0,42.0,87,0,29,1
25566,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1803,1803,100.0,30.0,130.0,42.0,87,0,29,1
25570,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1811,1811,100.0,30.0,130.0,42.0,87,0,29,1
25577,India,7000.0,14209.0,621.0,7,23.65,0.0,2027.0,433.0,3,22.35,1824,1824,100.0,30.0,130.0,42.0,87,0,29,1
25578,India,7000.0,14209.0,621.0,7,23.65,1771.0,360.0,470.0,1,24.9,1824,1824,100.0,30.0,130.0,42.0,87,0,29,1
25579,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1831,1831,100.0,30.0,130.0,42.0,87,0,29,1
25582,India,7000.0,14209.0,621.0,7,23.65,0.0,2027.0,473.0,8,10.55,1856,1856,100.0,30.0,130.0,42.0,87,0,29,1
25583,India,7000.0,14209.0,621.0,7,23.65,2440.0,5440.0,1305.0,7,17.25,1856,1856,100.0,30.0,130.0,42.0,87,0,29,1
25584,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1856,1856,100.0,30.0,130.0,42.0,87,0,29,1
25586,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1857,1857,100.0,30.0,130.0,42.0,87,0,29,1
25587,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1899,1899,100.0,30.0,130.0,42.0,87,0,29,1
25588,India,7000.0,14209.0,621.0,7,23.65,0.0,909.0,2161.0,1,11.85,1899,1899,100.0,30.0,130.0,42.0,87,0,29,1
25590,India,7000.0,14209.0,621.0,7,23.65,0.0,3651.0,3186.0,4,2.0,1919,1919,100.0,30.0,130.0,42.0,87,0,29,1
25592,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1921,1921,100.0,30.0,130.0,42.0,87,0,29,1
25593,India,7000.0,14209.0,621.0,7,23.65,0.0,3651.0,3186.0,4,2.0,1936,1936,100.0,30.0,130.0,42.0,87,0,29,1
25597,India,7000.0,14209.0,621.0,7,23.65,362.0,1102.0,708.0,6,11.4,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25599,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25600,India,7000.0,14209.0,621.0,7,23.65,14500.0,22147.0,1840.0,13,6.95,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25601,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25604,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25605,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25606,India,7000.0,14209.0,621.0,7,23.65,0.0,5213.0,442.0,6,24.9,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25607,India,7000.0,14209.0,621.0,7,23.65,25760.0,1.0,330.0,0,21.65,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25608,India,7000.0,14209.0,621.0,7,23.65,2495.0,1673.0,400.0,3,5.7,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25609,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1939,1939,100.0,30.0,130.0,42.0,87,0,29,1
25611,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1944,1944,100.0,30.0,130.0,42.0,87,0,29,1
25612,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1944,1944,100.0,30.0,130.0,42.0,87,0,29,1
25613,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1947,1947,100.0,30.0,130.0,42.0,87,0,29,1
25615,India,7000.0,14209.0,621.0,7,23.65,2413.0,704.0,282.0,3,11.5,13 September 1948,13 September 1948,100.0,30.0,130.0,42.0,87,0,29,1
25621,India,7000.0,14209.0,621.0,7,23.65,2495.0,1673.0,400.0,3,5.7,25 June 1950,25 June 1950,100.0,30.0,130.0,42.0,87,0,29,1
25625,India,7000.0,14209.0,621.0,7,23.65,310.0,1461.0,1432.0,4,5.8,1961,1961,100.0,30.0,130.0,42.0,87,0,29,1
25632,India,7000.0,14209.0,621.0,7,23.65,15134.0,1.0,388.0,0,10.55,1964,1964,100.0,30.0,130.0,42.0,87,0,29,1
25634,India,7000.0,14209.0,621.0,7,23.65,4675.0,3147.0,538.0,3,25.4,1964,1964,100.0,30.0,130.0,42.0,87,0,29,1
25637,India,7000.0,14209.0,621.0,7,23.65,0.0,1075.0,2220.0,2,7.4,1964,1964,100.0,30.0,130.0,42.0,87,0,29,1
25647,India,7000.0,14209.0,621.0,7,23.65,0.0,5968.0,543.0,6,26.55,1967,1967,100.0,30.0,130.0,42.0,87,0,29,1
25648,India,7000.0,14209.0,621.0,7,23.65,14500.0,22147.0,1840.0,13,6.95,1967,1967,100.0,30.0,130.0,42.0,87,0,29,1
25650,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1967,1967,100.0,30.0,130.0,42.0,87,0,29,1
25652,India,7000.0,14209.0,621.0,7,23.65,1046.0,6774.0,900.0,4,20.2,1971,1971,100.0,30.0,130.0,42.0,87,0,29,1
25654,India,7000.0,14209.0,621.0,7,23.65,580.0,4246.0,442.0,2,25.0,1971,1971,100.0,30.0,130.0,42.0,87,0,29,1
25674,India,7000.0,14209.0,621.0,7,23.65,1340.0,1.0,228.0,0,26.95,23 July 1983,23 July 1983,100.0,30.0,130.0,42.0,87,0,29,1
25678,India,7000.0,14209.0,621.0,7,23.65,644.0,7243.0,1.8,7,28.25,1988,1988,100.0,30.0,130.0,42.0,87,0,29,1
25680,India,7000.0,14209.0,621.0,7,23.65,580.0,4246.0,442.0,2,25.0,1621,1621,100.0,30.0,130.0,42.0,87,0,29,1
25681,India,7000.0,14209.0,621.0,7,23.65,3444.0,4639.0,398.0,3,24.45,1627,1627,100.0,30.0,130.0,42.0,87,0,29,1
25682,India,7000.0,14209.0,621.0,7,23.65,1566.3,2027.0,1150.0,3,22.35,1652,1652,100.0,30.0,130.0,42.0,87,0,29,1
25683,India,7000.0,14209.0,621.0,7,23.65,1566.3,2027.0,1150.0,3,22.35,1652,1652,100.0,30.0,130.0,42.0,87,0,29,1
25684,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1674,1674,100.0,30.0,130.0,42.0,87,0,29,1
25685,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1694,1694,100.0,30.0,130.0,42.0,87,0,29,1
25686,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1704,1704,100.0,30.0,130.0,42.0,87,0,29,1
25687,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1719,1719,100.0,30.0,130.0,42.0,87,0,29,1
25688,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1721,1721,100.0,30.0,130.0,42.0,87,0,29,1
25693,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1741,1741,100.0,30.0,130.0,42.0,87,0,29,1
25695,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1749,1749,100.0,30.0,130.0,42.0,87,0,29,1
25698,India,7000.0,14209.0,621.0,7,23.65,54716.0,2830.0,367.0,3,25.85,1749,1749,100.0,30.0,130.0,42.0,87,0,29,1
25700,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1757,1757,100.0,30.0,130.0,42.0,87,0,29,1
25701,India,7000.0,14209.0,621.0,7,23.65,0.0,5213.0,442.0,6,24.9,1775,1775,100.0,30.0,130.0,42.0,87,0,29,1
25703,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1780,1780,100.0,30.0,130.0,42.0,87,0,29,1
25706,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,1789,1789,100.0,30.0,130.0,42.0,87,0,29,1
25707,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,1793,1793,100.0,30.0,130.0,42.0,87,0,29,1
25709,India,7000.0,14209.0,621.0,7,23.65,3025.0,2340.0,410.0,3,27.05,1612,1612,100.0,30.0,130.0,42.0,87,0,29,1
25714,India,7000.0,14209.0,621.0,7,23.65,2640.0,4431.0,665.0,7,24.65,1677,1677,100.0,30.0,130.0,42.0,87,0,29,1
25716,India,7000.0,14209.0,621.0,7,23.65,29751.0,1.0,438.0,0,11.15,1678,1678,100.0,30.0,130.0,42.0,87,0,29,1
25720,India,7000.0,14209.0,621.0,7,23.65,4675.0,3147.0,538.0,3,25.4,1757,1757,100.0,30.0,130.0,42.0,87,0,29,1
25726,India,7000.0,14209.0,621.0,7,23.65,3219.0,4863.0,287.0,4,26.3,1781,1781,100.0,30.0,130.0,42.0,87,0,29,1
25727,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1781,1781,100.0,30.0,130.0,42.0,87,0,29,1
25734,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1914,1914,100.0,30.0,130.0,42.0,87,0,29,1
25736,India,7000.0,14209.0,621.0,7,23.65,2450.0,2665.0,321.0,4,22.1,1915,1915,100.0,30.0,130.0,42.0,87,0,29,1
25749,India,7000.0,14209.0,621.0,7,23.65,853.0,6764.0,568.0,7,26.9,1915,1915,100.0,30.0,130.0,42.0,87,0,29,1
25755,India,7000.0,14209.0,621.0,7,23.65,0.0,5083.0,710.0,5,22.8,1915,1915,100.0,30.0,130.0,42.0,87,0,29,1
25757,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1915,1915,100.0,30.0,130.0,42.0,87,0,29,1
25759,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1915,1915,100.0,30.0,130.0,42.0,87,0,29,1
25760,India,7000.0,14209.0,621.0,7,23.65,499.0,462.0,108.0,2,25.35,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25761,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25767,India,7000.0,14209.0,621.0,7,23.65,7801.4,2889.0,375.0,8,10.7,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25769,India,7000.0,14209.0,621.0,7,23.65,2450.0,2665.0,321.0,4,22.1,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25770,India,7000.0,14209.0,621.0,7,23.65,0.0,1389.0,139.0,2,9.45,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25771,India,7000.0,14209.0,621.0,7,23.65,7801.4,2889.0,375.0,8,10.7,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25773,India,7000.0,14209.0,621.0,7,23.65,2450.0,2665.0,321.0,4,22.1,1916,1916,100.0,30.0,130.0,42.0,87,0,29,1
25775,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25776,India,7000.0,14209.0,621.0,7,23.65,499.0,462.0,108.0,2,25.35,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25778,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25782,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25788,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25792,India,7000.0,14209.0,621.0,7,23.65,66.5,1385.0,181.0,4,9.55,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25793,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25796,India,7000.0,14209.0,621.0,7,23.65,539.0,2094.0,190.0,3,27.2,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25797,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25798,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25799,India,7000.0,14209.0,621.0,7,23.65,846.0,2572.0,126.0,3,26.8,1917,1917,100.0,30.0,130.0,42.0,87,0,29,1
25804,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1918,1918,100.0,30.0,130.0,42.0,87,0,29,1
25805,India,7000.0,14209.0,621.0,7,23.65,0.0,1254.0,1792.0,4,7.15,1918,1918,100.0,30.0,130.0,42.0,87,0,29,1
25807,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1918,1918,100.0,30.0,130.0,42.0,87,0,29,1
25811,India,7000.0,14209.0,621.0,7,23.65,0.0,466.0,442.0,3,22.35,1918,1918,100.0,30.0,130.0,42.0,87,0,29,1
25825,India,7000.0,14209.0,621.0,7,23.65,2092.0,1374.0,310.0,3,25.6,1918,1918,100.0,30.0,130.0,42.0,87,0,29,1
25830,India,7000.0,14209.0,621.0,7,23.65,1906.0,1746.0,999.0,2,23.85,1941,1941,100.0,30.0,130.0,42.0,87,0,29,1
25834,India,7000.0,14209.0,621.0,7,23.65,193.0,2253.0,514.0,5,17.75,1941,1941,100.0,30.0,130.0,42.0,87,0,29,1
25836,India,7000.0,14209.0,621.0,7,23.65,225.0,454.0,1250.0,2,16.4,1941,1941,100.0,30.0,130.0,42.0,87,0,29,1
25838,India,7000.0,14209.0,621.0,7,23.65,4675.0,3147.0,538.0,3,25.4,1942,1942,100.0,30.0,130.0,42.0,87,0,29,1
25852,India,7000.0,14209.0,621.0,7,23.65,333.5,625.0,1086.0,5,10.55,1944,1944,100.0,30.0,130.0,42.0,87,0,29,1
25865,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1965,1965,100.0,30.0,130.0,42.0,87,0,29,1
25866,India,7000.0,14209.0,621.0,7,23.65,0.0,5083.0,710.0,5,22.8,1965,1965,100.0,30.0,130.0,42.0,87,0,29,1
25868,India,7000.0,14209.0,621.0,7,23.65,1046.0,6774.0,900.0,4,20.2,1965,1965,100.0,30.0,130.0,42.0,87,0,29,1
25871,India,7000.0,14209.0,621.0,7,23.65,1046.0,6774.0,900.0,4,20.2,1965,1965,100.0,30.0,130.0,42.0,87,0,29,1
25874,India,7000.0,14209.0,621.0,7,23.65,14500.0,22147.0,1840.0,13,6.95,1967,1967,100.0,30.0,130.0,42.0,87,0,29,1
25886,India,7000.0,14209.0,621.0,7,23.65,580.0,4246.0,442.0,2,25.0,1971,1971,100.0,30.0,130.0,42.0,87,0,29,1
25888,India,7000.0,14209.0,621.0,7,23.65,580.0,4246.0,442.0,2,25.0,1971,1971,100.0,30.0,130.0,42.0,87,0,29,1
25897,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1984,1984,100.0,30.0,130.0,42.0,87,0,29,1
25900,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1999,1999,100.0,30.0,130.0,42.0,87,0,29,1
25904,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1803,1803,100.0,30.0,130.0,42.0,87,0,29,1
25908,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1803,1803,100.0,30.0,130.0,42.0,87,0,29,1
25910,India,7000.0,14209.0,621.0,7,23.65,0.0,3651.0,3186.0,4,2.0,1803,1803,100.0,30.0,130.0,42.0,87,0,29,1
25913,India,7000.0,14209.0,621.0,7,23.65,252.8,2881.0,779.0,3,21.9,1817,1817,100.0,30.0,130.0,42.0,87,0,29,1
25914,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1817,1817,100.0,30.0,130.0,42.0,87,0,29,1
25917,India,7000.0,14209.0,621.0,7,23.65,1906.0,1746.0,999.0,2,23.85,1839,1839,100.0,30.0,130.0,42.0,87,0,29,1
25920,India,7000.0,14209.0,621.0,7,23.65,1906.0,1746.0,999.0,2,23.85,1841,1841,100.0,30.0,130.0,42.0,87,0,29,1
25926,India,7000.0,14209.0,621.0,7,23.65,225.0,454.0,1250.0,2,16.4,1841,1841,100.0,30.0,130.0,42.0,87,0,29,1
25928,India,7000.0,14209.0,621.0,7,23.65,14500.0,22147.0,1840.0,13,6.95,1841,1841,100.0,30.0,130.0,42.0,87,0,29,1
25931,India,7000.0,14209.0,621.0,7,23.65,14500.0,22147.0,1840.0,13,6.95,1841,1841,100.0,30.0,130.0,42.0,87,0,29,1
25935,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1842,1842,100.0,30.0,130.0,42.0,87,0,29,1
25942,India,7000.0,14209.0,621.0,7,23.65,931.0,5074.0,276.0,4,27.65,1843,1843,100.0,30.0,130.0,42.0,87,0,29,1
25950,India,7000.0,14209.0,621.0,7,23.65,0.0,1075.0,2220.0,2,7.4,1849,1849,100.0,30.0,130.0,42.0,87,0,29,1
25954,India,7000.0,14209.0,621.0,7,23.65,1046.0,6774.0,900.0,4,20.2,1849,1849,100.0,30.0,130.0,42.0,87,0,29,1
25955,India,7000.0,14209.0,621.0,7,23.65,1906.0,1746.0,999.0,2,23.85,1856,1856,100.0,30.0,130.0,42.0,87,0,29,1
25961,India,7000.0,14209.0,621.0,7,23.65,7000.0,14209.0,621.0,7,23.65,1857,1857,100.0,30.0,130.0,42.0,87,0,29,1
25968,India,7000.0,14209.0,621.0,7,23.65,0.0,4015.0,1013.0,4,21.5,1877,1877,100.0,30.0,130.0,42.0,87,0,29,1
25970,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1878,1878,100.0,30.0,130.0,42.0,87,0,29,1
25972,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1878,1878,100.0,30.0,130.0,42.0,87,0,29,1
25974,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1879,1879,100.0,30.0,130.0,42.0,87,0,29,1
25976,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1880,1880,100.0,30.0,130.0,42.0,87,0,29,1
25977,India,7000.0,14209.0,621.0,7,23.65,1566.3,2027.0,1150.0,3,22.35,1880,1880,100.0,30.0,130.0,42.0,87,0,29,1
25978,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1880,1880,100.0,30.0,130.0,42.0,87,0,29,1
25980,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1880,1880,100.0,30.0,130.0,42.0,87,0,29,1
25983,India,7000.0,14209.0,621.0,7,23.65,2450.0,2665.0,321.0,4,22.1,1882,1882,100.0,30.0,130.0,42.0,87,0,29,1
25987,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2005,2005,100.0,30.0,130.0,42.0,87,0,29,1
25988,India,7000.0,14209.0,621.0,7,23.65,644.0,7243.0,1.8,7,28.25,2012,2012,100.0,30.0,130.0,42.0,87,0,29,1
25989,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25990,India,7000.0,14209.0,621.0,7,23.65,193.0,2253.0,514.0,5,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25991,India,7000.0,14209.0,621.0,7,23.65,1770.0,4348.0,423.0,6,21.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25992,India,7000.0,14209.0,621.0,7,23.65,853.0,4047.0,380.0,4,26.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25993,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25995,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
25997,India,7000.0,14209.0,621.0,7,23.65,15134.0,1.0,388.0,0,10.55,1993,1993,100.0,30.0,130.0,42.0,87,0,29,1
25999,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1996,1996,100.0,30.0,130.0,42.0,87,0,29,1
26003,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2001,2001,100.0,30.0,130.0,42.0,87,0,29,1
26004,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
26007,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
26008,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2005,2005,100.0,30.0,130.0,42.0,87,0,29,1
26009,India,7000.0,14209.0,621.0,7,23.65,644.0,7243.0,1.8,7,28.25,2012,2012,100.0,30.0,130.0,42.0,87,0,29,1
26010,India,7000.0,14209.0,621.0,7,23.65,58.0,3650.0,312.0,6,21.4,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26011,India,7000.0,14209.0,621.0,7,23.65,193.0,2253.0,514.0,5,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26012,India,7000.0,14209.0,621.0,7,23.65,1770.0,4348.0,423.0,6,21.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26013,India,7000.0,14209.0,621.0,7,23.65,853.0,4047.0,380.0,4,26.8,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26014,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26016,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2014,2014,100.0,30.0,130.0,42.0,87,0,29,1
26018,India,7000.0,14209.0,621.0,7,23.65,15134.0,1.0,388.0,0,10.55,1993,1993,100.0,30.0,130.0,42.0,87,0,29,1
26020,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,1996,1996,100.0,30.0,130.0,42.0,87,0,29,1
26024,India,7000.0,14209.0,621.0,7,23.65,1250.0,2690.0,164.0,3,1.7,2001,2001,100.0,30.0,130.0,42.0,87,0,29,1
26025,India,7000.0,14209.0,621.0,7,23.65,2798.0,4862.0,1034.0,6,17.75,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
26028,India,7000.0,14209.0,621.0,7,23.65,0.0,5529.0,1885.0,6,12.6,2002,2002,100.0,30.0,130.0,42.0,87,0,29,1
