https://en.wikipedia.org/wiki/Mongol_invasions_of_the_Levant,1260,1323,"Ilkhanate,Armenian Kingdom of Cilicia,Kingdom of Georgia,Principality of Antioch,County of Tripoli,Golden Horde,Kingdom of England,Knights Templar","Mamluk Sultanate,Ayyubids,Golden Horde,Karamanid,Abbasid Caliphate",Mongol invasions of the Levant,"Levant,Anatolia",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Berke%E2%80%93Hulagu_war,1262,1262,Golden Horde,Ilkhanate,Berke–Hulagu war,"Caucasus mountains,Khorasan",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Barons%27_War,1264,1267,,,Second Barons' War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Benevento,1266,1266,Guelphs,Ghibellines,Battle of Benevento,"River Calore,Benevento,Italy",unknown,4205,24001,42800,False,0
https://en.wikipedia.org/wiki/Ma%C4%8Dva_War,1268,1268,Kingdom of Hungary,Kingdom of Serbia,Mačva War,"Mačva,Serbia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Kaidu%E2%80%93Kublai_war,1268,1301,"Chagatai Khanate,Golden Horde","Yuan dynasty,Ilkhanate",Kaidu–Kublai war,"China,Mongolia,Central Asia,Western Asia,Russia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Eighth_Crusade,1270,1270,Hafsids,"Kingdom of France,Kingdom of Sicily,Kingdom of Navarre",Eighth Crusade,"Ifriqiya,Tunisia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Sambyeolcho_Rebellion,1270,1273,"Goryeo,Yuan dynasty",Sambyeolcho,Sambyeolcho Rebellion,"Korean Peninsula,Ganghwado,Jindo,Jejudo",-1,-1,700,12000,False,0
https://en.wikipedia.org/wiki/Ninth_Crusade,1271,1272,Bahris,"Anjou,Kingdom of Cyprus,Principality of Antioch,Kingdom of England,Ilkhanate",Ninth Crusade,Near East,unknown,1500,11000,unknown,False,0
https://en.wikipedia.org/wiki/Mongol_invasions_of_Japan,1274,1281,Japan,Mongol Empire,Mongol invasions of Japan,"Northern Kyūshū,Japan",unknown,163512,110001,202409,False,0
https://en.wikipedia.org/wiki/Manx_revolt_of_1275,1275,1275,Kingdom of Scotland,,Manx revolt of 1275,Mann,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Pamalayu,1275,1283,Singhasari Kingdom,Melayu Kingdom,Pamalayu,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/6000-mark_war,1276,1278,Denmark,Sweden,6000-mark war,"Halland,Skåne,Västergötland,Sweden",unknown,unknown,unknown,200,False,0
https://en.wikipedia.org/wiki/Uprising_of_Ivaylo,1277,1280,"Bulgarian nobility,Byzantine Empire,Golden Horde",Ivaylo of Bulgaria,Uprising of Ivaylo,Balkan peninsula,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Conquest_of_Wales_by_Edward_I,1277,1283,Kingdom of England,Principality of Wales,Conquest of Wales by Edward I,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Mongol_invasion_of_Burma,1277,1288,Yuan dynasty,Pagan Kingdom,First Mongol invasion of Burma,"Upper Burma,Dehong,Baoshan, Yunnan",7163,10163,80165,10163,False,0
https://en.wikipedia.org/wiki/War_of_the_Sicilian_Vespers,1282,1302,"Crown of Aragon,Kingdom of Trinacria","Kingdom of Naples,Kingdom of France,Kingdom of Majorca",War of the Sicilian Vespers,"Mediterranean,Sicily,Mezzogiorno,Aragon,Catalonia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Limburg_Succession,1283,1289,"Duchy of Brabant,County of Berg,County of Mark,County of Loon,County of Jülich,County of Tecklenburg,County of Waldeck","Electorate of Cologne,County of Guelders,County of Luxembourg,Lordship of Ligny,County of Nassau",War of the Limburg Succession,Duchy of Limburg,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Outlaws,1289,1296,Norway,Denmark,War of the Outlaws,"Denmark,Halland,Skåne",unknown,231,unknown,230,False,0
https://en.wikipedia.org/wiki/Mongol_invasion_of_Java,1292,1293,Majapahit Empire,"Yuan Dynasty,Kediri Kingdom",Mongol invasion of Java,"East Java,Majapahit",18000,5000,51000,100051,False,0
https://en.wikipedia.org/wiki/Battle_of_Red_Ford,1294,1294,Clan MacDougall,Clan Campbell,Battle of Red Ford,"Loch Awe,Scotland",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Anglo-French_War_of_1294%E2%80%931303,1294,1303,Kingdom of France,Kingdom of England,Anglo-French War of 1294–1303,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Curzola,1295,1299,Republic of Venice,"Republic of Genoa,Byzantine Empire",War of Curzola,"Aegean Sea,Black Sea,Adriatic Sea,Byzantine Empire",14065,unknown,135,165,False,0
https://en.wikipedia.org/wiki/Byzantine%E2%80%93Venetian_War_(1296%E2%80%931302),1296,1302,Republic of Venice,Byzantine Empire,Byzantine–Venetian War (1296–1302),Aegean Sea,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/First_War_of_Scottish_Independence,1296,1328,Kingdom of Scotland,Kingdom of England,First War of Scottish Independence,"Scotland,England,Ireland",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Franco-Flemish_War,1297,1305,Kingdom of France,County of Flanders,Franco-Flemish War,County of Flanders,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Mongol_invasion_of_Burma,1300,1301,Myinsaing Kingdom,Yuan dynasty,Second Mongol invasion of Burma,Burma,unknown,unknown,12000,unknown,False,0
https://en.wikipedia.org/wiki/Eastern_Settlement,c. 14th century,c. 14th century,Inuit,Norsemen,Eastern Settlement,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Conquest_of_Sylhet,1303,1303,"Independent Bengal,Delhi Sultanate",,Conquest of Sylhet,Barak River,unknown,unknown,10000,100002,False,0
https://en.wikipedia.org/wiki/Teutonic_takeover_of_Danzig_(Gda%C5%84sk),1308,1308,Teutonic Knights,Margraviate of Brandenburg,Teutonic takeover of Danzig (Gdańsk),Gdańsk,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Crusade_of_the_Poor,1309,1309,Duchy of Brabant,,Crusade of the Poor,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Rebellion_of_mayor_Albert,1311,1312,,Kraków,Rebellion of mayor Albert,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hoysala_Empire#History,1311,1318,Delhi Sultanate,Seuna Empire,Hoysala Empire,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Esen_Buqa%E2%80%93Ayurbarwada_war,1314,1318,"Yuan dynasty,Ilkhanate",Chagatai Khanate,Esen Buqa–Ayurbarwada war,"China,Mongolia,Central Asia,Western Asia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Morgarten,1315,1315,"Uri,Schwyz,Unterwalden",Austria,Battle of Morgarten,"Sattel, Switzerland",12,1500,2100,9000,False,0
https://en.wikipedia.org/wiki/Bruce_campaign_in_Ireland,1315,1318,"Lordship of Ireland,Kingdom of England",Kingdom of Scotland,Bruce campaign in Ireland,,unknown,unknown,10702,20000,False,0
https://en.wikipedia.org/wiki/Shepherds%27_Crusade_(1320),1320,1320,Kingdom of France,,Shepherds' Crusade (1320),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Swedish%E2%80%93Novgorodian_Wars,1321,1322,Kingdom of Sweden,Republic of Novgorod,Swedish–Novgorodian Wars,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Despenser_War,1321,1322,,,Despenser War,"Glamorgan,London",-1,-1,12000,13000,False,0
https://en.wikipedia.org/wiki/Peasant_revolt_in_Flanders_1323%E2%80%9328,1323,1328,"Flanders,Kingdom of France",,Peasant revolt in Flanders 1323–28,County of Flanders,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Metz,1324,1326,Metz,"Electorate of Trier,Duchy of Lorraine,Duchy of Bar",War of Metz,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Wars_of_the_R%C3%BCgen_Succession#First_War_of_the_R.C3.BCgen_Succession,1326,1328,,,Wars of the Rügen Succession,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Hum_(1326%E2%80%9329),1326,1329,Bosnian Kingdom,Serbian Kingdom,War of Hum (1326–29),Zahumlje,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Polish%E2%80%93Teutonic_War_(1326%E2%80%9332),1326,1332,Teutonic Knights,Kingdom of Poland,Polish–Teutonic War (1326–32),"Kuyavia,Kulmerland",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tver_Uprising_of_1327,1327,1327,"Golden Horde,Muscovy",Tver,Tver Uprising of 1327,"Tver, Russia",-1,-1,unknown,50000,False,0
https://en.wikipedia.org/wiki/War_of_the_Two_Capitals,1328,1332,,,War of the Two Capitals,"Mongolia,Manchuria,North China",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Serbian_civil_war_of_1331,1331,1331,Stefan Dušan,Stefan Uroš III,Serbian civil war of 1331,Kingdom of Serbia,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Genk%C5%8D_War,1331,1333,,Kamakura Shogunate,Genkō War,Japan,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Eltz_Feud,1331,1337,Electorate of Trier,"Ehrenburg,Eltz,Schöneck,Waldeck",Eltz Feud,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_War_of_Scottish_Independence,1332,1357,"Kingdom of Scotland,Kingdom of France,Kingdom of England",,Second War of Scottish Independence,Scotland,unknown,unknown,20000,20000,False,0
https://en.wikipedia.org/wiki/Hundred_Years%27_War,1337,1453,"Kingdom of France,Crown of Castile,Kingdom of Scotland,Republic of Genoa,Kingdom of Majorca,Kingdom of Bohemia,Crown of Aragon,Duchy of Brittany","Kingdom of England,Duchy of Burgundy,Aquitaine,Kingdom of Portugal,Kingdom of Navarre,Flanders,County of Hainaut,Holy Roman Empire",Hundred Years' War,"France,Low Countries,Great Britain,Iberian Peninsula",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Trapezuntine_Civil_War,1340,1349,"Michael Komnenos,John III,Scholarioi,Manuel II of Trebizond","Anna Anachoutlou,Lazic nobility,Georgian",Trapezuntine Civil War,"Trebizond,Lazia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Galicia%E2%80%93Volhynia_Wars,1340,1392,"Kingdom of Poland,Kingdom of Hungary,Duchy of Masovia","Grand Duchy of Lithuania,Golden Horde",Galicia–Volhynia Wars,"Central Europe,West Ukraine",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Bulgarian%E2%80%93Ottoman_Wars,1340,1396,Ottoman Empire,Bulgarian Empire,Bulgarian–Ottoman Wars,Balkans,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/War_of_the_Breton_Succession,1341,1364,Kingdom of England,Kingdom of France,War of the Breton Succession,Brittany,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Byzantine_civil_war_of_1341%E2%80%9347,1341,1347,John VI Kantakouzenos,John V Palaiologos,Byzantine civil war of 1341–47,"Thessaly,Macedonia,Thrace,Constantinople",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Zava,1342,1342,Kartids,Sarbadars,Battle of Zava,"Torbat-e Heydarieh,Razavi Khorasan Province",-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Thuringian_Counts%27_War,1342,1346,House of Wettin,House of Schwarzburg,Thuringian Counts' War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Wars_of_the_R%C3%BCgen_Succession#Second_War_of_the_R.C3.BCgen_Succession,1342,1354,,House of Mecklenburg,Wars of the Rügen Succession,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/St._George%27s_Night_Uprising,1343,1346,"Teutonic Order,Denmark","Vironians,Oeselians",St. George's Night Uprising,"Duchy of Estonia,Bishopric of Ösel-Wiek",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Neapolitan_campaigns_of_Louis_the_Great,1347,1352,Kingdom of Hungary,Kingdom of Naples,Neapolitan campaigns of Louis the Great,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Byzantine%E2%80%93Genoese_War_(1348%E2%80%9349),1348,1349,Byzantine Empire,Republic of Genoa,Byzantine–Genoese War (1348–49),"Aegean Sea,Bosphorus,Galata,Constantinople",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hook_and_Cod_wars,1350,1490,,,Hook and Cod wars,Netherlands,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Red_Turban_Rebellion,1351,1368,"Ming dynasty,Kingdom of Dazhou",Yuan dynasty,Red Turban Rebellion,"Yangtze River valley,Yuan dynasty",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Byzantine_civil_war_of_1352%E2%80%9357,1352,1357,John V Palaiologos,John VI Kantakouzenos,Byzantine civil war of 1352–57,"Thrace,Constantinople",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Delhite_invasion_of_Bengal_(1353%E2%80%931354),1353,1354,Bengal Sultanate,Delhi Sultanate,Delhite invasion of Bengal (1353–1354),"Bangladesh,Indian,West Bengal",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Two_Peters,1356,1375,"Crown of Aragon,Henry of Trastámara,Kingdom of France","Crown of Castile,Kingdom of England,Republic of Genoa,Kingdom of Portugal,Kingdom of Navarre,Kingdom of Granada",War of the Two Peters,"Crown of Aragon,Kingdom of Valencia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ispah_rebellion,1357,1366,Yuan dynasty,Semu,Ispah rebellion,Fujian,-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Jacquerie,1358,1358,Kingdom of France,,Jacquerie,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Delhite_invasion_of_Bengal_(1353%E2%80%931354),1358,1360,Bengal Sultanate,Delhi Sultanate,Delhite invasion of Bengal (1353–1354),"Bangladesh,Indian,West Bengal",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Bands,1362,1457,,,War of the Bands,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_Saint_Titus,1363,1368,Republic of Venice,,Revolt of Saint Titus,Crete,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Castilian_Civil_War,1366,1369,"Pedro of Castile,Kingdom of England","Henry of Trastámara,Kingdom of France,Aragon",Castilian Civil War,Crown of Castile,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Cham%E2%80%93Vietnamese_War_(1367%E2%80%931390),1367,1390,Champa,Đại Việt,Cham–Vietnamese War (1367–1390),"Red River Delta,Central Vietnam,Laos,Gulf of Tonkin",unknown,800030,200000,220000,False,0
https://en.wikipedia.org/wiki/War_of_the_L%C3%BCneburg_Succession,1370,1388,,,War of the Lüneburg Succession,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Guelderian_Succession,1371,1379,"Duchy of Jülich,Bronckhorst faction","Blois,Heeckeren faction",War of the Guelderian Succession,Duchy of Guelders,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Byzantine_civil_war_of_1373%E2%80%9379,1373,1379,"John V Palaiologos,Ottoman Empire,Republic of Venice","Andronikos IV Palaiologos,Savcı Bey,Republic of Genoa",Byzantine civil war of 1373–79,Constantinople,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Eight_Saints,1375,1378,Papal States,"Florence,Milan,Siena",War of the Eight Saints,Italian peninsula,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Chioggia,1378,1381,Republic of Venice,Republic of Genoa,War of Chioggia,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tuchin_Revolt,1378,1384,Kingdom of France,,Tuchin Revolt,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Kulikovo,1380,1380,"Grand Duchy of Moscow,Principality of Beloozero,Principality of Rostov,Principality of Yaroslavl,Principality of Murom",Golden Horde,Battle of Kulikovo,"Kulikovo Field,Don River",-1,-1,140007,280014,False,0
https://en.wikipedia.org/wiki/Peasants%27_Revolt,1381,1381,Kingdom of England,,Peasants' Revolt,,1500,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Lithuanian_Civil_War_(1381%E2%80%9384),1381,1384,Grand Duchy of Lithuania,"Teutonic Knights,Samogitia",Lithuanian Civil War (1381–84),Grand Duchy of Lithuania,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ming_conquest_of_Yunnan,1381,1382,Ming dynasty,Yuan dynasty,Ming conquest of Yunnan,Yunnan,unknown,unknown,250002,unknown,False,0
https://en.wikipedia.org/wiki/Harelle,1382,1382,Kingdom of France,,Harelle,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Despenser%27s_Crusade,1382,1383,"Kingdom of France,County of Flanders,Avignon Papacy","Kingdom of England,Ghent,Papal States",Despenser's Crusade,Flanders,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Greater_Poland_Civil_War,1382,1385,Grzymała,Nałęcz,Greater Poland Civil War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/1383%E2%80%9385_Crisis,1383,1385,"Kingdom of Portugal,Kingdom of England","Crown of Castille,Kingdom of France",1383–85 Crisis,"Portugal,Castile",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tokhtamysh%E2%80%93Timur_war,1380s,Early 1390s,Timurid Dynasty,Golden Horde,Tokhtamysh–Timur war,"Caucasus,Eastern Europe,Turkestan",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Dohna_Feud,1385,1402,Margravate of Meissen,Dohna,Dohna Feud,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Forty_Years%27_War,1385,1424,Kingdom of Ava,Kingdom of Hanthawaddy,Forty Years' War,"Lower Burma,Upper Burma,Arakan,Shan States",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Timur%27s_invasions_of_Georgia,1386,1404,Timurid Dynasty,Kingdom of Georgia,Timur's invasions of Georgia,"Caucasus,Anatolia,Iran",unknown,60001,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Cities_(1387%E2%80%931389),1387,1389,Duchy of Bavaria,Swabian League of Cities,War of the Cities (1387–1389),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Crusade_of_Tedelis,1398,1398,Crown of Aragon,Zayyanid dynasty,Crusade of Tedelis,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Epiphany_Rising,1399,1400,Kingdom of England,,Epiphany Rising,"England,Wales",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Jingnan_Campaign,1399,1402,Prince of Yan,"Ming Dynasty,Jianwen Emperor",Jingnan Campaign,North China Plain,unknown,unknown,120000,500001,False,0
https://en.wikipedia.org/wiki/English_invasion_of_Scotland_(1400),1400,1400,Kingdom of Scotland,Kingdom of England,English invasion of Scotland (1400),"Berwickshire,Lothian",-1,-1,unknown,13000,False,0
https://en.wikipedia.org/wiki/Glynd%C5%B5r_Rising,1400,1420,Kingdom of England,Kingdom of France,Glyndŵr Rising,Wales,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Ankara,1402,1402,Timurid Empire,"Ottoman Empire,Lordship of Sati and Dagnum,Jonima Estate,Principality of Dukagjini,Despotate of Serbia,Wallachian contingents",Battle of Ankara,"Çubuk plain,Ankara",-1,-1,140002,205007,False,0
https://en.wikipedia.org/wiki/Ottoman_Interregnum,1402,1413,Mehmed I,"İsa Çelebi,Musa Çelebi,Süleyman Çelebi,Mustafa Çelebi",Ottoman Interregnum,"Anatolia,Balkans",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Conquest_of_the_Canary_Islands,1402,1496,"Union,Castile,Aragon",,Conquest of the Canary Islands,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Henry_Percy_(Hotspur),1403,1403,Kingdom of England,,Henry Percy (Hotspur),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Paregreg_war,1404,1406,Western court,Eastern court,Paregreg war,Majapahit,unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Richard_Scrope_(bishop),1405,1405,Kingdom of England,,Richard Scrope (bishop),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Scutari_War,1405,1413,Zeta,Republic of Venice,First Scutari War,"Scutari,Lordship of Zeta",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ming_conquest_of_%C4%90%E1%BA%A1i_Vi%E1%BB%87t,1406,1407,Ming Dynasty,Đại Việt,Ming conquest of Đại Việt,"Đại Việt,Đại Ngu,[1],20.84°N 106.05°E,Coordinates,20.84°N 106.05°E",unknown,200000,215009,157140,False,0
https://en.wikipedia.org/wiki/Armagnac%E2%80%93Burgundian_Civil_War,1407,1435,Armagnac,"Burgundian,England",Armagnac–Burgundian Civil War,Kingdom of France,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Later_Tr%E1%BA%A7n_dynasty,1407,1414,Ming Dynasty,,Later Trần dynasty,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Polish%E2%80%93Lithuanian%E2%80%93Teutonic_War,1409,1411,"Kingdom of Poland,Grand Duchy of Lithuania",Teutonic Knights,Polish–Lithuanian–Teutonic War,Monastic State of the Teutonic Knights,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ming%E2%80%93Kotte_War,1410 or 1411,1410 or 1411,Ming Dynasty,Kingdom of Kotte,Ming–Kotte War,Ceylon,-1,-1,27001,50002,False,0
https://en.wikipedia.org/wiki/Cabochien_Revolt,1413,1413,Armagnacs,,Cabochien Revolt,"Paris,France",unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Great_Frisian_War,1413,1415,"Skieringers,Heeckerens,Abdenas","Fetkeapers,van Bronckhorsts,Onstas,tom Broks",Great Frisian War,"Friesland,Holy Roman Empire",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hunger_War,1414,1414,"Kingdom of Poland,Grand Duchy of Lithuania",Teutonic Order,Hunger War,State of the Teutonic Order,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Oldcastle_Revolt,1414,1414,Kingdom of England,Lollards,Oldcastle Revolt,[1],unknown,161,unknown,224,False,0
https://en.wikipedia.org/wiki/Lam_S%C6%A1n_uprising,1418,1427,,Ming Dynasty,Lam Sơn uprising,"Northern Vietnam,Central Vietnam,Laos",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/%C5%8Cei_Invasion,1419,1419,Sō clan,Joseon Dynasty,Ōei Invasion,"Tsushima Island,Japan",391,2704,600,17889,False,0
https://en.wikipedia.org/wiki/Second_Scutari_War,1419,1423,"Zeta,Serbian Despotate,Albanian nobility",Republic of Venice,Second Scutari War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hussite_Wars,1419,1434,"Holy Roman Empire,Hungary,Pope,Utraquists,Serbian","Hussites,Radical Hussites,Taborites,Orebites",Hussite Wars,"Central Europe,Lands of the Bohemian Crown",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Bavarian_War_(1420%E2%80%931422),1420,1422,,,Bavarian War (1420–1422),Bavaria,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_Oxen,1421,1422,,County Haag,War of the Oxen,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Siege_of_Constantinople_(1422),1422,1422,Byzantine Empire,Ottoman Empire,Siege of Constantinople (1422),Constantinople,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Siege_of_Thessalonica_(1422-1430),1422,1430,Ottoman Empire,"Byzantine Empire,Republic of Venice",Siege of Thessalonica (1422-1430),"Thessalonica,Gallipoli,Aegean Sea",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Gollub_War,1422,1422,"Kingdom of Poland,Grand Duchy of Lithuania,Principality of Moldavia",Teutonic Order,Gollub War,"Chełmno Land,State of the Teutonic Order",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_L%27Aquila,1423,1424,"Duchy of Milan,Kingdom of Naples,Papal States",Braccio da Montone,War of L'Aquila,"L'Aquila,Italy",-1,-1,9201,23361,False,0
https://en.wikipedia.org/wiki/Muscovite_Civil_War,1425,1453,Vasily the Blind,"Vasily Kosoy,Dmitry Shemyaka",Muscovite Civil War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Wars_in_Lombardy,1425,1454,Duchy of Milan,Republic of Venice,Wars in Lombardy,Lombardy,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Dano-Hanseatic_War_(1426%E2%80%9335),1426,1435,Hanseatic League,Kalmar Union,Dano-Hanseatic War (1426–35),Scandinavia,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Mainz-Hessian_War,1427,1427,Landgraviate of Hesse,Electorate of Mainz,Mainz-Hessian War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Shocho_uprising,1428,1428,,Muromachi Shogunate,Shocho uprising,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Neville%E2%80%93Neville_feud,1428,1443,,,Neville–Neville feud,Northern England,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Polish%E2%80%93Teutonic_War_(1431%E2%80%9335),1431,1435,Kingdom of Poland,Teutonic Order,Polish–Teutonic War (1431–35),Monastic State of the Teutonic Knights,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Irmandi%C3%B1o#First_revolt,1431,1435,Kingdom of Galicia,,Irmandiño,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Lithuanian_Civil_War_(1431%E2%80%9335),1431,1435,"Grand Duchy of Lithuania,Samogitian Eldership,Trakai Voivodeship,Vilnius Voivodeship,Podlasie,Kingdom of Poland,Hussites","Grand Duchy of Lithuania,Polotsk,Vitebsk,Smolensk,Kiev,Volhynia,Teutonic Knights,Livonian Order,Golden Horde",Lithuanian Civil War (1431–35),Grand Duchy of Lithuania,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Albanian_Revolt_of_1432%E2%80%9336,1432,1436,Ottoman Empire,,Albanian Revolt of 1432–36,Ottoman Albania,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Engelbrekt_rebellion,1434,1436,,Kalmar Union,Engelbrekt rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Pukefejden,1436,1437,Charles VIII of Sweden,,Pukefejden,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Luchuan%E2%80%93Pingmian_campaigns,1436,1449,Tai Tribesmen,Ming dynasty,Luchuan–Pingmian campaigns,"Burma,Yunnan",unknown,55000,295000,unknown,False,0
https://en.wikipedia.org/wiki/Transylvanian_peasant_revolt,1437,1438,,,Transylvanian peasant revolt,"North-Transylvania,Tiszántúl,Kingdom of Hungary",-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Dutch%E2%80%93Hanseatic_War,1438,1441,"Burgundy,Burgundian Netherlands","Hanseatic League,Lüneburg,Mecklenburg,Pomerania,Holstein,Bremen,Brandenburg",Dutch–Hanseatic War,"North Sea,Øresund",-1,-1,-1,-1,False,0
